ID,Text,LabelID
780,"Severe: Sudden blindness, Seizures, Seizures, Blindness due to retinal detachment, Spinal or head pain.
Moderate: Chronic nasal discharge, Swelling of the face and nose, Non-healing wounds on the nose, A visible collection of masses in the nasal cavity, Changes in temperament, Depression, Inflammation of the tissues of the eye, Joint inflammation, Fatigue, Multi-organ system disease, Anorexia, Difficulty in breathing, Loss of appetite, Weight loss, Loss of balance, Ear problems, Sneezing, Circling, Slight paralysis.
Mild: Heavy or loud breathing, Dilated unresponsive pupils, Polyp-like mass(es) in the nostril.",ASC955
781,"Respiratory: Chronic nasal discharge, Heavy or loud breathing, Sneezing, Non-healing wounds on the nose.
Neurological: Sudden blindness, Seizures, Seizures, Head pain, Circling, Slight paralysis, Blindness, Dilated unresponsive pupils, Blindness due to retinal detachment.
Musculoskeletal: Joint inflammation.
General: Fatigue, Multi-organ system disease, Anorexia, Weight loss, Loss of balance.
Ear: Ear problems.
Psychological: Depression, Changes in temperament.",ASC955
782,"I'm a bit worried about our furry friend lately - they've been showing signs of anorexia, a visible collection of masses in the nasal cavity, blindness, changes in temperament, chronic nasal discharge, circling, depression, dilated unresponsive pupils, difficulty in breathing, ear problems, fatigue, heavy or loud breathing, inflammation of the tissues of the eye, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing wounds on the nose, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. Quite a long list, isn't it? I think it's time we schedule a vet appointment to get them checked out.",ASC955
783,"Wanted to talk about our pet's health. Noticed they've been experiencing some concerning symptoms lately - anorexia, masses in the nasal cavity, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear issues, fatigue, noisy breathing, eye inflammation, joint problems, appetite loss, balance issues, systemic disease, non-healing nose wounds, polyps in the nostril, seizures, slight paralysis, sneezing, head or spine pain, sudden onset blindness, facial and nasal swelling, and weight loss. It's quite worrying, isn't it? Let's chat about taking them to the vet soon.",ASC955
784,"They've been exhibiting symptoms like anorexia, nasal masses, blindness, behavior changes, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear problems, fatigue, noisy breathing, eye inflammation, joint inflammation, appetite loss, balance issues, multi-organ disease, non-healing nose wounds, nasal polyps, seizures, slight paralysis, sneezing, head or spine pain, sudden blindness, facial and nasal swelling, and weight loss. Has anyone experienced similar issues with their pets? Any advice on what steps to take next?",ASC955
785,"The most common symptoms of fungal infection with cryptococcosis in dogs and cats typically include nasal discharge, neurological signs such as seizures or paralysis, respiratory distress, ocular abnormalities like blindness or bulging of the eye, and systemic illness. Here are five texts outlining these symptoms:",ASC955
786,"Recently, I've noticed they've been exhibiting symptoms like anorexia, a visible collection of masses in the nasal cavity, blindness, changes in temperament, chronic nasal discharge, circling, depression, dilated unresponsive pupils, difficulty in breathing, ear problems, fatigue, heavy or loud breathing, inflammation of the tissues of the eye, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing wounds on the nose, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. Let's schedule a vet appointment as soon as possible to address these symptoms.",ASC955
787,"I've been noticing some concerning symptoms lately - anorexia, masses in the nasal cavity, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear issues, fatigue, noisy breathing, eye inflammation, joint problems, appetite loss, balance issues, systemic disease, non-healing nose wounds, polyps in the nostril, seizures, slight paralysis, sneezing, head or spine pain, sudden onset blindness, facial and nasal swelling, and weight loss. I think it's best if we take them to the vet soon to get them checked out properly.",ASC955
788,"Hi, hope you're doing well. I've been observing some symptoms in our pet that are concerning - anorexia, nasal masses, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear problems, fatigue, noisy breathing, eye inflammation, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing nose wounds, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. What do you think about scheduling a vet appointment soon?",ASC955
789,"Hi everyone, I'm reaching out because I've been noticing some concerning symptoms in our pet lately - anorexia, nasal masses, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear problems, fatigue, noisy breathing, eye inflammation, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing nose wounds, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. I think it's important we address these issues and take them to the vet soon. What do you all think?",ASC955
790,"Recently, I've been noticing some concerning symptoms - anorexia, nasal masses, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear problems, fatigue, noisy breathing, eye inflammation, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing nose wounds, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. Let's discuss what steps we should take next.",ASC955
791,"Hi, hope you're doing well. Wanted to reach out about our pet's health. inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing nose wounds, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. Let's talk about what we should do next.",ASC955
792,"I hope you're having a good day. I wanted to discuss something important regarding our pet's health. Recently, I've noticed they've been displaying some concerning symptoms - anorexia, nasal masses, blindness, changes in behavior, chronic nasal discharge, circling, depression, dilated pupils, breathing difficulties, ear problems, fatigue, noisy breathing, eye inflammation, joint inflammation, loss of appetite, loss of balance, multi-organ system disease, non-healing nose wounds, polyp-like mass(es) in the nostril, seizures, slight paralysis, sneezing, spinal or head pain, sudden blindness, swelling of the face and nose, and weight loss. It's quite worrying, and I think we should consider scheduling a vet appointment soon. Let me know your thoughts.",ASC955
793,"I'm a bit concerned about our furry friend lately - they've been showing signs of appetite loss, visible masses in the nasal cavity, sight loss, vision loss due to retinal detachment, alterations in behavior, persistent nasal discharge, circling behavior, low mood, widened unresponsive pupils, respiratory distress, ear issues, exhaustion, forceful or noisy breathing, inflammation of eye tissues, joint swelling, decreased appetite, imbalance, imbalance, systemic ailment, slow-healing nasal wounds, growths resembling polyps in the nostril, seizures, convulsions, slight paralysis, sneezing, spinal or cranial discomfort, abrupt sight loss, facial and nasal swelling, and reduction in weight. It's quite a long list, isn't it? I think it's time we schedule a vet appointment to get them checked out.",ASC955
794,"Hey, hope you're doing okay. Wanted to talk about our pet's health. Noticed they've been experiencing some concerning symptoms lately - lack of appetite, masses in the nasal cavity, sight loss, retinal detachment leading to blindness, alterations in behavior, persistent nasal discharge, circling, low spirits, dilated pupils, respiratory distress, ear problems, exhaustion, forceful or noisy breathing, eye inflammation, joint swelling, decreased appetite, imbalance, systemic ailment, slow-healing nasal wounds, polyp-like growths in the nostril, seizures, convulsions, slight paralysis, sneezing, spinal or cranial discomfort, sudden loss of sight, facial and nasal swelling, and reduction in weight. It's quite worrying, isn't it? Let's chat about taking them to the vet soon.",ASC955
